id5_0005_5.mp4,REAL
id21_0008_3.mp4,REAL
id22_id23_0006.mp4,FAKE
id3_id9_0003.mp4,FAKE
id3_id37_0000.mp4,FAKE
id49_id50_0003.mp4,FAKE
id55_0004_4.mp4,REAL
00218_4.mp4,REAL
id36_0008_1.mp4,REAL
id34_id30_0001.mp4,FAKE
00175.mp4,REAL
id52_0008_4.mp4,REAL
id60_0001_1.mp4,REAL
id58_0003_4.mp4,REAL
id2_id6_0008.mp4,FAKE
id13_0013.mp4,REAL
id40_0008_4.mp4,REAL
id31_id34_0008.mp4,FAKE
id5_0003.mp4,REAL
id51_0002_5.mp4,REAL
id19_0005_3.mp4,REAL
id39_id46_0004.mp4,FAKE
id22_0007_2.mp4,REAL
00246_3.mp4,REAL
id56_id55_0005.mp4,FAKE
00084_3.mp4,REAL
id57_id49_0007.mp4,FAKE
id39_0004_1.mp4,REAL
00051_1.mp4,REAL
00053_1.mp4,REAL
id23_id31_0000.mp4,FAKE
id5_0002.mp4,REAL
id52_0002.mp4,REAL
id34_id29_0001.mp4,FAKE
00047_3.mp4,REAL
id33_0008_2.mp4,REAL
id20_id30_0006.mp4,FAKE
00254_2.mp4,REAL
id37_0004_3.mp4,REAL
id35_id17_0008.mp4,FAKE
id20_id35_0002.mp4,FAKE
id40_id42_0000.mp4,FAKE
id1_id20_0009.mp4,FAKE
id7_id11_0009.mp4,FAKE
00176_1.mp4,REAL
id31_0006_3.mp4,REAL
id32_0009_2.mp4,REAL
id50_0003_4.mp4,REAL
id25_0006_2.mp4,REAL
id5_id59_0003.mp4,FAKE
id0_0001_3.mp4,REAL
id35_id38_0005.mp4,FAKE
id4_id2_0000.mp4,FAKE
id28_0000_4.mp4,REAL
id38_0007_2.mp4,REAL
id8_id0_0007.mp4,FAKE
id28_id9_0002.mp4,FAKE
id2_id6_0002.mp4,FAKE
id20_id1_0003.mp4,FAKE
id54_id51_0000.mp4,FAKE
id0_0000_3.mp4,REAL
id4_id30_0006.mp4,FAKE
id49_id52_0006.mp4,FAKE
id51_id57_0000.mp4,FAKE
id17_id16_0000.mp4,FAKE
id3_0001_3.mp4,REAL
id52_id57_0009.mp4,FAKE
id59_0009_3.mp4,REAL
id6_id2_0003.mp4,FAKE
00205.mp4,REAL
id40_id45_0000.mp4,FAKE
00015.mp4,REAL
id17_id28_0003.mp4,FAKE
id40_id46_0008.mp4,FAKE
id47_id41_0008.mp4,FAKE
id39_0008_5.mp4,REAL
00020_2.mp4,REAL
00126.mp4,REAL
id57_0005_2.mp4,REAL
id29_id23_0002.mp4,FAKE
id55_id52_0006.mp4,FAKE
id2_id3_0001.mp4,FAKE
id42_id47_0003.mp4,FAKE
id38_id35_0001.mp4,FAKE
id31_id32_0003.mp4,FAKE
00052_1.mp4,REAL
id32_id33_0007.mp4,FAKE
id26_0002_3.mp4,REAL
00012.mp4,REAL
id7_0001_3.mp4,REAL
id21_0004_3.mp4,REAL
id19_0000_2.mp4,REAL
id0_0004_3.mp4,REAL
00197_4.mp4,REAL
00002_5.mp4,REAL
id47_id48_0009.mp4,FAKE
id46_id45_0003.mp4,FAKE
id31_id29_0009.mp4,FAKE
id21_id24_0009.mp4,FAKE
id32_id29_0002.mp4,FAKE
id58_id53_0006.mp4,FAKE
id53_0001_3.mp4,REAL
id22_0001_5.mp4,REAL
id34_id38_0006.mp4,FAKE
id9_id16_0001.mp4,FAKE
id39_0000_3.mp4,REAL
id26_id4_0002.mp4,FAKE
id13_0015_5.mp4,REAL
id46_0005_4.mp4,REAL
id6_id3_0004.mp4,FAKE
id24_id23_0000.mp4,FAKE
id31_id37_0005.mp4,FAKE
id30_0001_3.mp4,REAL
id21_id34_0009.mp4,FAKE
id17_id20_0000.mp4,FAKE
id33_id35_0002.mp4,FAKE
id23_id22_0009.mp4,FAKE
id12_0003_1.mp4,REAL
00131.mp4,REAL
id2_id16_0002.mp4,FAKE
id31_id37_0001.mp4,FAKE
id35_0009.mp4,REAL
id33_0006_4.mp4,REAL
id35_id34_0005.mp4,FAKE
id8_0007_1.mp4,REAL
id26_0003.mp4,REAL
id23_0006_3.mp4,REAL
id20_id21_0006.mp4,FAKE
id28_id6_0008.mp4,FAKE
id13_0010_3.mp4,REAL
id31_id20_0001.mp4,FAKE
00153_5.mp4,REAL
id40_id41_0004.mp4,FAKE
id33_0007_2.mp4,REAL
id55_id54_0005.mp4,FAKE
id61_id60_0000.mp4,FAKE
id20_0002_2.mp4,REAL
id0_0000_1.mp4,REAL
id4_id28_0005.mp4,FAKE
id51_id58_0005.mp4,FAKE
id57_id58_0007.mp4,FAKE
id37_0003.mp4,REAL
id4_id20_0008.mp4,FAKE
id3_id26_0009.mp4,FAKE
00284_2.mp4,REAL
id21_id29_0007.mp4,FAKE
id53_id49_0009.mp4,FAKE
id22_id25_0002.mp4,FAKE
id6_id23_0007.mp4,FAKE
id49_id53_0006.mp4,FAKE
00012_3.mp4,REAL
id9_id31_0001.mp4,FAKE
id9_0005_3.mp4,REAL
id35_id37_0000.mp4,FAKE
id39_id40_0003.mp4,FAKE
id51_0008_2.mp4,REAL
id16_id23_0005.mp4,FAKE
id57_id54_0000.mp4,FAKE
id26_0000.mp4,REAL
id40_id41_0000.mp4,FAKE
id7_id10_0005.mp4,FAKE
id35_id38_0000.mp4,FAKE
id28_id4_0003.mp4,FAKE
id19_0003_3.mp4,REAL
id29_0002_4.mp4,REAL
id2_id28_0005.mp4,FAKE
id54_0003_4.mp4,REAL
id34_0009_2.mp4,REAL
00162_5.mp4,REAL
00013_3.mp4,REAL
id28_id21_0008.mp4,FAKE
id4_id0_0006.mp4,FAKE
id7_id12_0007.mp4,FAKE
id33_id20_0004.mp4,FAKE
id0_id3_0006.mp4,FAKE
id10_0008_5.mp4,REAL
id40_id41_0002.mp4,FAKE
00075_2.mp4,REAL
id20_id3_0008.mp4,FAKE
id6_0009.mp4,REAL
id20_id31_0007.mp4,FAKE
id24_0000_1.mp4,REAL
00023_5.mp4,REAL
id23_id32_0000.mp4,FAKE
00079.mp4,REAL
id52_0008_1.mp4,REAL
id57_id50_0006.mp4,FAKE
id59_id5_0008.mp4,FAKE
id40_id46_0003.mp4,FAKE
00018_3.mp4,REAL
id9_id17_0006.mp4,FAKE
id1_id17_0003.mp4,FAKE
00072.mp4,REAL
id17_0005.mp4,REAL
id28_0002.mp4,REAL
id39_0001_2.mp4,REAL
00171_1.mp4,REAL
id29_id35_0003.mp4,FAKE
00065_1.mp4,REAL
id35_id29_0008.mp4,FAKE
id9_0006_1.mp4,REAL
id45_0005_1.mp4,REAL
id24_0009_1.mp4,REAL
id37_0002_4.mp4,REAL
id58_id52_0005.mp4,FAKE
id40_id45_0005.mp4,FAKE
id6_id31_0005.mp4,FAKE
id25_id26_0004.mp4,FAKE
id54_0009_5.mp4,REAL
id16_id0_0001.mp4,FAKE
00147_2.mp4,REAL
id39_id47_0009.mp4,FAKE
id17_id35_0001.mp4,FAKE
id7_0007_2.mp4,REAL
id16_id31_0012.mp4,FAKE
id4_0006_3.mp4,REAL
00283_3.mp4,REAL
id36_0007.mp4,REAL
id13_0003_3.mp4,REAL
id34_id37_0005.mp4,FAKE
id37_id2_0006.mp4,FAKE
id21_id20_0002.mp4,FAKE
id48_id41_0003.mp4,FAKE
id4_id2_0009.mp4,FAKE
id16_id26_0006.mp4,FAKE
id16_id28_0011.mp4,FAKE
id20_id28_0005.mp4,FAKE
id21_id16_0006.mp4,FAKE
id26_0007_4.mp4,REAL
id33_id38_0008.mp4,FAKE
00128_4.mp4,REAL
id20_id23_0008.mp4,FAKE
id23_id9_0002.mp4,FAKE
id4_id6_0002.mp4,FAKE
00195_5.mp4,REAL
id46_0007_2.mp4,REAL
id26_id3_0005.mp4,FAKE
id47_id41_0006.mp4,FAKE
id35_id26_0002.mp4,FAKE
00267_5.mp4,REAL
id6_id37_0004.mp4,FAKE
id48_0009_4.mp4,REAL
id31_id30_0003.mp4,FAKE
id8_0007_2.mp4,REAL
id37_id23_0003.mp4,FAKE
00082_3.mp4,REAL
id41_id45_0000.mp4,FAKE
00236.mp4,REAL
id35_id32_0001.mp4,FAKE
id16_0002_1.mp4,REAL
id32_id29_0005.mp4,FAKE
id58_id49_0008.mp4,FAKE
id42_id41_0000.mp4,FAKE
id23_id25_0000.mp4,FAKE
id5_0008_1.mp4,REAL
id42_0004.mp4,REAL
00279.mp4,REAL
id5_0004_5.mp4,REAL
id31_id21_0007.mp4,FAKE
id0_id16_0008.mp4,FAKE
id35_id4_0007.mp4,FAKE
id24_id27_0007.mp4,FAKE
id51_0000.mp4,REAL
id43_id39_0009.mp4,FAKE
id6_id28_0001.mp4,FAKE
id45_id39_0005.mp4,FAKE
id1_id26_0002.mp4,FAKE
id4_id0_0005.mp4,FAKE
00277_5.mp4,REAL
00028_5.mp4,REAL
id30_id38_0007.mp4,FAKE
id33_id21_0009.mp4,FAKE
id3_0000_1.mp4,REAL
id11_0010_4.mp4,REAL
00253_5.mp4,REAL
id42_id45_0000.mp4,FAKE
id4_0009_3.mp4,REAL
id29_0007_2.mp4,REAL
id28_0007_1.mp4,REAL
id0_0008_1.mp4,REAL
id2_id20_0002.mp4,FAKE
id55_id56_0009.mp4,FAKE
id21_id9_0007.mp4,FAKE
00157_1.mp4,REAL
id57_0002_2.mp4,REAL
00271_3.mp4,REAL
id61_0001_1.mp4,REAL
id10_0006.mp4,REAL
id32_id35_0000.mp4,FAKE
id0_id1_0003.mp4,FAKE
00039.mp4,REAL
id40_0009_4.mp4,REAL
id43_id40_0003.mp4,FAKE
id4_0002_2.mp4,REAL
id6_id0_0007.mp4,FAKE
id1_id9_0005.mp4,FAKE
id34_id29_0002.mp4,FAKE
id45_0001_3.mp4,REAL
00183_1.mp4,REAL
id56_id50_0007.mp4,FAKE
id56_id52_0005.mp4,FAKE
id2_0005_1.mp4,REAL
00122_3.mp4,REAL
00140_5.mp4,REAL
id29_0008_1.mp4,REAL
id33_id34_0001.mp4,FAKE
00028.mp4,REAL
id10_0001_5.mp4,REAL
id21_id2_0002.mp4,FAKE
id6_0006_1.mp4,REAL
id38_id29_0004.mp4,FAKE
id17_0000_5.mp4,REAL
id20_id9_0008.mp4,FAKE
id32_0001_5.mp4,REAL
id8_0006_3.mp4,REAL
id28_id26_0002.mp4,FAKE
id61_0008_4.mp4,REAL
id43_0001_3.mp4,REAL
id41_id45_0007.mp4,FAKE
id3_id17_0005.mp4,FAKE
id39_id42_0004.mp4,FAKE
id52_0005_4.mp4,REAL
00049_5.mp4,REAL
00047_5.mp4,REAL
id11_0002_1.mp4,REAL
id25_0000_4.mp4,REAL
id34_id21_0005.mp4,FAKE
00285.mp4,REAL
00257.mp4,REAL
id48_id40_0004.mp4,FAKE
id25_0002.mp4,REAL
id30_id31_0003.mp4,FAKE
00208_3.mp4,REAL
id48_id39_0005.mp4,FAKE
00089_3.mp4,REAL
id41_0009_5.mp4,REAL
id2_0002_4.mp4,REAL
id32_0004_2.mp4,REAL
id37_0008_2.mp4,REAL
id0_id17_0002.mp4,FAKE
00202_1.mp4,REAL
id16_0013.mp4,REAL
id9_id30_0005.mp4,FAKE
id16_0013_1.mp4,REAL
id29_id38_0001.mp4,FAKE
id4_id31_0004.mp4,FAKE
id27_id21_0000.mp4,FAKE
id16_0005.mp4,REAL
id32_id34_0007.mp4,FAKE
id20_id24_0001.mp4,FAKE
00200_4.mp4,REAL
id57_id55_0008.mp4,FAKE
id0_0005_2.mp4,REAL
id57_0003_2.mp4,REAL
id49_0008.mp4,REAL
00226_1.mp4,REAL
id34_id38_0002.mp4,FAKE
id20_id1_0008.mp4,FAKE
id35_0009_2.mp4,REAL
00233_5.mp4,REAL
id49_0003.mp4,REAL
id22_0008_3.mp4,REAL
id32_id35_0006.mp4,FAKE
id23_id4_0004.mp4,FAKE
00073_5.mp4,REAL
id35_id23_0006.mp4,FAKE
00144_5.mp4,REAL
id21_id16_0005.mp4,FAKE
id28_id19_0006.mp4,FAKE
id55_0009_3.mp4,REAL
id34_id31_0003.mp4,FAKE
id16_id9_0010.mp4,FAKE
id32_0007_3.mp4,REAL
id38_id23_0005.mp4,FAKE
00264_2.mp4,REAL
00087_3.mp4,REAL
00096.mp4,REAL
id30_id33_0001.mp4,FAKE
00101_4.mp4,REAL
id50_id56_0008.mp4,FAKE
id34_id33_0004.mp4,FAKE
id51_0001.mp4,REAL
id53_id50_0000.mp4,FAKE
id60_0006_2.mp4,REAL
00118_1.mp4,REAL
